manga_id,author_id,role
108172,6589,Story & Art
108297,54769,Story & Art
108600,46712,Story & Art
108870,46502,Story & Art
109043,8026,Story & Art
109108,15999,Art
109108,46532,Story
109136,45661,Story
109136,46079,Art
110199,50560,Story & Art
110220,7663,Story & Art
110229,32451,Story
110229,49118,Art
110321,3981,Story & Art
110404,17823,Story
110404,47162,Art
110647,53658,Story & Art
110719,50922,Story & Art
111816,24005,Story & Art
113278,49741,Story & Art
113288,5207,Story
113288,7347,Art
113288,39947,Story
113606,13633,Story
113606,15391,Story
113606,17193,Story
113606,21003,Art
113915,41507,Story & Art
114229,7336,Story & Art
115747,11618,Story & Art
115976,49692,Story
115976,49693,Art
116016,40025,Story & Art
116523,5608,Story & Art
117273,49513,Story
117273,49515,Art
117520,50609,Story & Art
117967,27617,Story & Art
118090,50745,Story & Art
118338,6464,Story & Art
118339,6464,Story & Art
118432,25387,Story & Art
118761,39274,Story
118761,50437,Art
119647,53194,Story
119647,53195,Art
121085,2981,Art
121085,37603,Story
121190,17361,Story & Art
122341,49004,Story & Art
124121,50455,Story & Art
124563,3814,Story & Art
124566,2159,Art
124566,15885,Story
124596,41272,Story & Art
124597,41272,Story & Art
124757,18309,Story
124757,50770,Art
124759,10482,Art
124759,50772,Story
124782,5622,Art
124782,12098,Story
124819,38684,Art
124819,50798,Story
125121,4017,Story
125121,26149,Art
125611,5422,Art
125611,51109,Story
125612,5422,Art
125612,50725,Story
126369,4716,Art
126369,49059,Story
126397,52336,Story & Art
126555,50888,Story & Art
126576,51859,Story & Art
126728,15737,Story & Art
128016,4807,Art
128016,53220,Story
128129,15019,Story & Art
128436,54855,Story & Art
128533,2126,Story & Art
130185,52223,Story & Art
132001,53157,Story & Art
132464,53274,Story
132464,53275,Art
134589,17485,Story & Art
134589,23089,Story & Art
134589,34705,Story & Art
134589,48757,Story & Art
134615,35247,Story & Art
134716,17859,Story & Art
135296,12005,Story & Art
136372,55063,Story & Art
136693,37150,Story & Art
137063,54375,Story & Art
137593,7373,Story & Art
137664,40234,Story & Art
137804,11618,Story & Art
138778,54909,Story & Art
138946,6469,Story & Art
139092,60961,Story & Art
139165,61024,Story & Art
139245,43170,Story & Art
139371,54205,Story & Art
141374,64466,Story & Art
141424,55172,Story & Art
142937,4735,Story & Art
143227,51204,Story & Art
143671,2225,Story & Art
143684,10054,Story & Art
143693,3606,Story & Art
143722,4229,Story & Art
144091,2851,Story & Art
144208,44881,Story
144208,53498,Art
144841,38980,Story
144841,56998,Art
145408,55207,Art
145408,55262,Story
145590,57298,Story & Art
146128,62762,Story & Art
146687,4172,Story & Art
147280,58325,Story & Art
148381,59092,Story & Art
148778,60055,Story & Art
148833,59435,Story & Art
150208,60621,Story
150208,60622,Art
151229,56321,Art
151229,61380,Story
151304,60950,Story & Art
151691,61104,Story & Art
152389,54705,Story & Art
152780,54861,Story & Art
152786,9652,Story & Art
152990,3234,Story & Art
153107,53404,Story & Art
153137,4618,Story & Art
153744,52737,Story & Art
154391,63218,Story & Art
156180,14067,Story & Art
156186,64621,Story & Art
156310,36087,Story & Art
156736,64690,Art
156736,64691,Story
156812,39229,Story & Art
156918,64720,Story & Art
157152,64804,Story
157152,64805,Art
157404,59498,Story
157404,64956,Art
158222,66155,Story & Art
158376,37258,Story & Art
158983,65791,Story
158983,65792,Art
159800,66343,Story & Art
160053,66471,Story & Art
160144,66574,Story & Art
160336,66638,Story & Art
160407,29417,Story & Art
160758,67029,Story & Art
160891,53837,Story & Art
100887,47932,Story & Art
143560,65196,Story & Art
61467,27085,Story & Art
87567,4859,Story & Art
88380,2964,Story & Art
109449,17523,Story & Art
110128,51782,Story & Art
118771,51082,Story & Art
121114,16255,Art
121114,18301,Story
145305,54657,Story & Art
6850,5024,Story & Art
7620,4211,Story & Art
8128,4228,Story & Art
8409,4235,Story & Art
8941,4177,Story & Art
10883,55674,Story & Art
12370,7118,Story & Art
14482,7927,Story & Art
14521,5939,Story & Art
14526,5939,Story & Art
16695,3077,Story & Art
18119,9799,Story & Art
19899,10474,Story & Art
20370,10624,Story & Art
20448,64638,Story & Art
20824,10743,Story
22057,4476,Story
22057,27525,Art
23387,8536,Story & Art
23501,11209,Story & Art
24129,10793,Story & Art
24895,2110,Story & Art
27889,3716,Story & Art
29297,6577,Story & Art
29337,13671,Story & Art
30629,14247,Story & Art
35683,2320,Story & Art
40231,18397,Story & Art
42487,18697,Art
42487,18747,Story
44095,2525,Story & Art
45159,3181,Story & Art
47985,20767,Story & Art
54975,6416,Story
54975,7336,Art
55809,7365,Story
55809,11356,Art
60439,26253,Story
60439,26257,Art
60439,28063,Story
60851,26615,Story
60851,26631,Art
63883,28009,Story
63883,28033,Art
63917,25169,Art
63917,27171,Story
63961,23561,Art
63961,25825,Story
64611,28241,Story
64611,28247,Art
64709,18203,Art
64709,28275,Story
65047,5018,Art
65047,28401,Story
65287,13053,Story & Art
65483,28559,Story
65483,28565,Art
66215,26159,Art
66215,28681,Story
67003,28917,Story
67003,28945,Art
67355,4119,Story & Art
68085,27913,Story
68085,29537,Art
68197,30409,Story & Art
70721,30273,Story
70721,30437,Story
70721,30903,Art
72053,4922,Story & Art
72273,22295,Story & Art
72329,30335,Story
72329,31491,Story
72329,31493,Art
73479,32175,Story
73479,32177,Story
73479,32179,Art
73479,32199,Art
73491,25839,Story
73491,32161,Art
73589,32551,Story & Art
73679,32159,Art
73679,32233,Story
74635,30991,Story
74635,30993,Art
74635,32645,Story
75525,12959,Story
75525,25505,Art
76051,3309,Art
76051,26357,Story
76185,2285,Story & Art
76245,2204,Art
76245,33389,Story
76743,32673,Story
76743,33385,Story
76743,33387,Art
77193,4881,Art
77193,33413,Story
77193,33505,Story
77199,4881,Art
77199,33505,Story
77199,33533,Story
77907,26699,Story
77907,33781,Art
78083,30335,Story
78083,32781,Story
78083,33577,Art
78095,28559,Story
78095,33815,Art
78373,18169,Art
78373,33113,Story
79561,16825,Story & Art
80815,29617,Art
80815,34677,Story
81309,27675,Art
81309,34907,Story
83405,35747,Art
83405,35751,Story
83717,35925,Art
83717,35927,Story
84351,24851,Story & Art
85747,4973,Art
85747,27501,Story
86064,33123,Story
86064,36756,Story
86064,36759,Art
86272,27935,Story
86272,36857,Art
86605,6577,Story & Art
86611,6577,Story & Art
86612,6577,Story & Art
86613,6577,Story & Art
86642,6577,Story & Art
87055,37265,Art
87055,37266,Story
87084,11664,Story & Art
87144,10583,Story & Art
87164,5715,Story & Art
87257,37171,Story & Art
87286,10062,Art
87286,25601,Story
87371,11803,Story & Art
87394,37043,Story
87394,37203,Art
87441,34591,Art
87441,38680,Story
87594,36643,Story
87594,37281,Art
87737,3284,Art
87737,37364,Story
87750,3284,Art
87750,37378,Story
87776,3284,Art
87776,37461,Story
87780,3284,Art
87780,37363,Story
87808,3284,Art
87808,4135,Story
87828,3284,Art
87828,37481,Story
87930,11803,Story & Art
88653,36643,Story
88653,37281,Art
89607,38143,Story & Art
90152,38231,Story & Art
90639,5006,Art
90639,38356,Story
90726,20729,Story & Art
92292,11566,Story & Art
93264,2773,Story & Art
93293,32161,Art
93293,39200,Story
93426,2084,Story & Art
93426,39251,Story
93628,38300,Art
93628,40285,Story
93780,26269,Story
93780,28437,Art
93780,30519,Story
93899,39373,Story & Art
94026,4081,Story & Art
94280,20198,Art
94280,39570,Story
94485,3478,Story & Art
94900,8638,Art
94900,27795,Story
95011,39804,Story
95011,39805,Art
95251,9394,Art
95251,38107,Story
95445,10921,Story & Art
96082,37272,Story
96082,39929,Art
96092,4674,Story & Art
96447,20761,Story & Art
96452,25181,Story
96452,37843,Art
96627,40822,Art
96627,40823,Story
96703,40383,Art
96703,40384,Story
96796,14201,Art
96796,37320,Story
97066,32729,Story
97066,32753,Story
97066,32755,Art
97142,27909,Story
97142,29825,Story
97142,40614,Art
97409,27357,Story & Art
97547,30159,Story
97547,38160,Story
97547,40781,Art
97661,3324,Art
97661,30187,Story
97661,40884,Story
97692,3284,Art
97692,44950,Story
97783,27037,Art
97783,32637,Story
97783,40947,Story
97983,37580,Art
97983,41036,Story
97984,18553,Art
97984,41037,Story
98137,33533,Story
98137,39489,Art
98146,18295,Story
98146,38712,Art
98590,35235,Story
98590,38291,Art
99023,25831,Story
99023,40681,Art
99090,36485,Art
99090,38664,Story
99329,34727,Story
99329,41513,Art
99765,32047,Story & Art
100069,7216,Art
100069,41748,Story
100152,38105,Art
100152,41767,Story
100260,38302,Art
100260,41797,Story
100309,28645,Story
100309,39162,Art
100552,7657,Art
100552,37451,Story
100701,28645,Story
100701,41750,Art
100764,22999,Story & Art
100770,37455,Story
100770,40230,Art
101054,4618,Art
101054,41972,Story
101057,37100,Art
101057,41971,Story
101141,23515,Story
101141,41984,Art
101144,22841,Story & Art
101188,7657,Art
101188,38115,Story
101624,4333,Art
101624,42139,Story
101682,18037,Art
101682,39811,Story
102036,4480,Art
102036,42154,Story
102171,42030,Art
102171,42256,Story
102356,42331,Story
102356,42332,Art
102692,6556,Story
102692,42122,Art
103137,26371,Story
103137,29125,Art
103501,27265,Story
103501,41653,Art
103878,41124,Story
103878,41425,Art
104545,9463,Story
104545,38302,Art
104808,4239,Art
104808,44350,Story
104840,35713,Story
104840,41961,Art
104943,27345,Story & Art
105113,41933,Story
105113,44468,Art
105178,41747,Art
105178,44277,Story
105196,24525,Art
105196,41777,Story
105254,24823,Art
105254,49122,Story
105270,4056,Art
105270,41935,Story
105616,4716,Art
105616,37460,Story
105778,2046,Art
105778,44670,Story
105799,44641,Story
105799,44671,Art
105883,44264,Art
105883,44437,Story
106038,42062,Art
106038,44827,Story
106084,46950,Story & Art
106150,44885,Art
106150,44886,Story
106265,44943,Story
106270,42503,Art
106270,44947,Story
106295,41969,Story
106295,44669,Art
106328,44423,Story
106328,44669,Art
106500,46895,Story & Art
106721,45144,Story
106721,45165,Art
106791,45236,Story & Art
107001,45220,Story
107001,45258,Art
107129,45221,Story
107129,45302,Art
108018,18721,Art
108018,23481,Story
108516,32259,Story & Art
108768,45428,Story
108768,46080,Art
108938,45557,Story
108938,46080,Art
109021,45584,Story
109021,46507,Art
109411,12110,Story
109411,44788,Art
109567,48696,Story & Art
109744,46886,Story & Art
109747,10484,Story & Art
110471,45302,Art
110471,45459,Story
110563,50898,Story & Art
111260,37441,Story & Art
112435,39209,Story & Art
112436,39209,Story & Art
112928,4614,Story & Art
113320,19743,Story & Art
114446,31231,Story
114446,53592,Art
114848,9568,Story & Art
114929,40722,Story & Art
115063,49182,Story & Art
116389,11427,Story & Art
116527,7159,Story & Art
117436,35247,Story & Art
118103,51256,Story & Art
118525,12057,Story & Art
121041,8278,Story & Art
121518,54316,Story
121518,54317,Art
121686,52071,Story & Art
121801,2095,Story & Art
122109,1915,Story & Art
122860,9781,Story & Art
123160,54548,Story & Art
124535,36139,Story & Art
125232,30627,Art
125232,52041,Story
125433,5341,Story & Art
125518,2853,Art
125518,15353,Story
125997,38942,Story
125997,52424,Art
126255,51301,Art
126255,51302,Story
126304,15347,Story
126304,50780,Art
127212,40813,Story & Art
127899,40833,Story & Art
128300,52650,Story & Art
128561,55015,Story & Art
129033,54781,Story & Art
129313,59390,Story & Art
129369,4914,Story
129369,50778,Art
129658,51895,Story & Art
129699,52365,Story & Art
130266,52280,Story & Art
131890,53159,Story & Art
132288,51772,Story & Art
133125,5389,Story
133125,26679,Art
134793,3901,Story & Art
135480,54009,Story
135480,54010,Art
138025,30593,Art
138025,30595,Story
138025,42297,Story
138145,31645,Story
138145,49459,Art
138221,26331,Art
138221,26845,Story
138221,30535,Story
138493,11015,Story & Art
139595,55115,Story
139595,55116,Art
139920,9198,Art
140805,6719,Story & Art
141262,52075,Story & Art
141363,53949,Story & Art
141409,19021,Story & Art
141657,11566,Story & Art
142503,60581,Story & Art
144033,51325,Story & Art
144113,56728,Story & Art
144178,2118,Art
144178,56753,Story
144260,56777,Story & Art
144294,45185,Story & Art
144403,56836,Story & Art
145352,2077,Story & Art
145485,8611,Story & Art
145580,3028,Story & Art
146180,11105,Story & Art
146325,64395,Story & Art
146450,3964,Story & Art
146655,7127,Story & Art
146809,54848,Story & Art
146884,59251,Story & Art
147208,58267,Story & Art
147346,65294,Story & Art
147975,2478,Story & Art
148587,9584,Story & Art
148595,60396,Story & Art
149887,41474,Story & Art
149935,49569,Story & Art
151122,12975,Art
151122,60781,Story
151122,60782,Story
151371,5389,Story
151371,19161,Art
151605,16369,Story & Art
151940,17705,Story & Art
152633,3832,Story & Art
152711,66496,Story & Art
152819,61557,Story & Art
153109,2483,Story
153109,61661,Art
153695,8208,Story & Art
153818,62193,Story
153818,62194,Art
154249,3032,Story
154249,44707,Art
154292,66626,Story & Art
154438,54483,Story & Art
154685,63395,Art
154685,63396,Story
154694,59678,Story & Art
155011,25095,Story & Art
155177,54063,Story & Art
155699,41770,Story & Art
155708,9126,Story & Art
156105,52123,Story
156105,64315,Art
156296,2197,Story
156296,2337,Story
156296,4098,Story & Art
156424,2042,Story & Art
156479,64518,Story & Art
156482,64389,Story & Art
156500,64519,Story & Art
156505,28171,Art
156505,65403,Story
156845,65742,Story
156845,65743,Art
156943,64723,Story & Art
157068,64792,Story & Art
157111,66838,Story & Art
157883,24035,Story & Art
158384,37791,Art
158384,53795,Story
158385,10036,Art
158385,54478,Story
158700,55361,Art
158700,65628,Story
158735,54473,Story & Art
158871,41302,Story & Art
158908,65764,Story & Art
158951,49008,Story
158951,65788,Art
158997,50754,Story & Art
160004,66439,Story & Art
160157,44361,Story & Art
160630,61460,Story & Art
160668,66875,Story
160668,66877,Art
122585,27379,Story
122585,66007,Story & Art
14403,7927,Story & Art
17946,9733,Story & Art
33645,3053,Story & Art
71453,29135,Art
71453,30303,Story
71453,30437,Story
88912,25257,Art
88912,26005,Story
91780,38104,Story
91780,39890,Art
91969,24125,Art
91969,31065,Story
100752,2513,Story & Art
101246,27601,Story
101246,41807,Art
106573,44452,Story
106573,44600,Art
106696,41746,Art
106696,45133,Story
107038,46999,Story & Art
118262,49056,Story & Art
119507,52024,Story & Art
119831,26717,Story
119831,52038,Art
139368,55059,Art
139368,55060,Story
143487,38233,Art
143487,56764,Story
159798,31267,Story
159798,31433,Art
8137,5497,Story & Art
12784,7346,Story & Art
14461,6635,Story & Art
14709,2322,Story & Art
18115,9799,Story & Art
18451,1922,Story & Art
20523,7180,Story & Art
20528,10123,Story & Art
20529,10123,Story & Art
20534,7180,Story & Art
20830,10743,Story
20835,10743,Story
22656,11154,Story & Art
23681,11692,Story & Art
23912,3051,Story & Art
24128,10793,Story & Art
27885,3716,Story & Art
27887,3716,Story & Art
30897,14377,Story & Art
42403,18699,Story
42403,18699,Story & Art
44997,3401,Story & Art
50111,21865,Story & Art
54347,23597,Story & Art
55013,2516,Story & Art
55017,2516,Story & Art
55257,2921,Story & Art
56633,24017,Art
56633,24415,Story
61253,5018,Art
61253,26839,Story
62813,5510,Art
62813,27551,Story
63275,27473,Story
63275,27727,Art
63593,27869,Story & Art
63753,27935,Story
63753,27945,Art
63761,27947,Story
63761,27951,Art
63829,9031,Story
63829,27999,Art
64107,24331,Story
64107,28119,Art
65547,28559,Story
65547,28601,Art
66465,28899,Art
66465,28925,Story
68719,29563,Story
68719,29937,Story
68719,29939,Art
68767,29563,Story
68767,29979,Story
68767,29983,Art
68887,3149,Story & Art
72045,4922,Story & Art
74385,16909,Art
74385,32575,Story
74593,21729,Story
74593,24921,Art
74641,30991,Story
74641,30993,Art
74641,32645,Story
75671,12098,Story
75671,32975,Art
76193,2285,Story & Art
76203,2285,Story & Art
76211,2285,Story & Art
76229,2285,Story & Art
76253,2204,Art
76253,33393,Story
76309,32177,Story
76309,32179,Art
76309,33131,Story
77703,32541,Story
77703,33281,Story
77703,33665,Art
78089,5183,Art
78089,30273,Story
78089,31491,Story
78567,26267,Story
78567,28177,Art
78567,32795,Story
78989,32847,Art
78989,34043,Story
78989,34071,Story
82155,26619,Story
82155,35233,Art
82619,35401,Story
82619,35403,Art
83235,32191,Story
83235,32193,Art
83235,32203,Art
83235,35661,Story
83859,35959,Story
83859,35989,Art
84843,7936,Art
84843,36295,Story
85946,25947,Art
85946,36719,Story
85957,36295,Story
85957,36718,Art
87081,11664,Story & Art
87142,10583,Story & Art
87217,37182,Story & Art
87420,34591,Art
87420,37210,Story
87755,3284,Art
87755,37377,Story
88070,37442,Art
88070,37443,Story
88371,37272,Story
88371,37298,Art
88517,6773,Story & Art
88520,4394,Story
88520,4567,Art
88657,21329,Story & Art
88867,36633,Art
88867,37816,Story
88960,25811,Story & Art
89322,2242,Art
89322,2460,Story
89349,4942,Art
89349,31459,Story
89454,7497,Art
89454,38104,Story
89878,27897,Story
89878,38147,Art
89982,20198,Art
89982,25065,Story
90296,2738,Story & Art
90374,37451,Story
90374,38476,Art
91674,2080,Story
91674,4127,Art
91758,19597,Art
91758,33809,Story
91776,15863,Story & Art
91825,2898,Art
91825,11813,Story
91931,30821,Story
91931,33781,Art
92179,5985,Story & Art
92356,3169,Art
92356,10739,Story
92436,32317,Art
92436,38786,Story
92436,38787,Story
93123,14403,Story & Art
93397,2084,Story & Art
93757,7107,Story
93757,39381,Art
94020,39596,Story & Art
94195,27901,Story
94195,39534,Art
94566,4970,Art
94566,40729,Story
94754,2163,Story & Art
94783,38105,Art
94783,41351,Story
95051,39768,Story & Art
95409,2257,Story & Art
95457,31265,Story
95457,39836,Art
95615,5857,Story & Art
95760,37272,Story
95760,39885,Art
95781,3127,Story & Art
96315,7587,Art
96315,26133,Story
96364,5400,Art
96364,37099,Story
96391,56220,Story & Art
96499,4754,Art
96499,41757,Story
96960,4716,Art
96960,29359,Story
96984,40767,Story & Art
97166,4745,Story & Art
97255,34041,Art
97255,39819,Story
97255,40690,Story
97774,10961,Story
97774,26205,Art
97774,26935,Story
97774,27485,Art
97774,34591,Art
97774,40910,Art
97782,27037,Art
97782,32637,Story
97782,40947,Story
97802,10961,Story
97802,21235,Art
97802,26219,Story
97802,34591,Art
97802,40931,Art
97877,3216,Story & Art
98138,28627,Art
98138,41069,Story
98196,8361,Story
98196,27485,Art
98201,19813,Art
98201,41080,Story
98256,32821,Art
98256,41126,Story
98301,13513,Art
98301,41154,Story
98347,34323,Story
98347,52276,Art
98624,7584,Art
98624,35435,Story
99002,39709,Art
99002,42303,Story
99065,8697,Story & Art
99068,38446,Art
99068,41442,Story
99227,28187,Story
99227,28205,Art
99592,41212,Story
99592,41582,Art
99998,38302,Art
99998,39227,Story
100137,3204,Story & Art
100232,28645,Story
100232,41790,Art
100308,7657,Art
100308,38115,Story
100516,12959,Story
100516,41807,Art
100705,3284,Art
100705,37462,Story
100807,37479,Story
100807,41920,Art
100840,4239,Art
100840,41935,Story
100862,37456,Story
100862,41747,Art
100969,3847,Art
100969,41952,Story
100971,37376,Story
100971,41951,Art
100990,41960,Story
100990,41961,Art
101032,40229,Story
101032,41747,Art
101053,4894,Art
101053,6992,Story
101170,2870,Story
101170,39330,Art
101281,22397,Story
101281,38302,Art
101513,41807,Art
101513,41882,Story
101569,41362,Story
101569,42123,Art
101640,4716,Art
101640,41362,Story
101681,29359,Story
101681,42152,Art
101704,41776,Story
101704,41789,Art
101725,39264,Art
101725,42158,Story
101820,4480,Art
101820,41971,Story
101842,38301,Art
101842,41980,Story
101982,41753,Story
101982,42138,Art
102008,41753,Story
102008,42209,Art
102084,7216,Art
102084,41748,Story
102509,42357,Story
102509,42358,Art
102642,26881,Story
102642,40680,Art
102907,4618,Art
102907,42754,Story
102910,41789,Art
102910,42066,Story
103354,4056,Art
103354,42238,Story
103685,27617,Story & Art
103789,8738,Story & Art
104472,37364,Story
104472,41747,Art
104703,36283,Art
104703,41767,Story
104823,40228,Art
104823,44360,Story
104826,41769,Story
104826,41790,Art
105143,44477,Art
105143,44488,Story
105176,41934,Art
105176,44483,Story
105194,4138,Story
105194,39162,Art
105266,4056,Art
105266,41757,Story
105459,44364,Art
105459,44478,Story
105487,44477,Art
105487,44483,Story
105776,44641,Story
105776,44671,Art
105855,2046,Art
105855,44640,Story
105971,44524,Art
105971,44653,Story
106022,20426,Art
106022,44792,Story
106064,36227,Story
106064,44862,Art
106096,9394,Art
106096,44875,Story
106161,44331,Art
106161,44827,Story
106396,6577,Story & Art
106522,44469,Art
106522,45103,Story
106552,42121,Art
106552,44915,Story
106586,37367,Story
106586,39155,Art
106595,21795,Story & Art
106616,44619,Art
106616,44888,Story
106655,44826,Story
106655,44892,Art
106951,45220,Story
106951,45250,Art
107228,20679,Story & Art
107256,44600,Art
107256,45235,Story
107332,44890,Story
107332,45250,Art
107485,45302,Art
107485,45457,Story
107811,45302,Art
107811,45584,Story
107857,45312,Art
107857,45722,Story
108017,25091,Art
108017,25591,Story
108252,45425,Story
108252,46080,Art
108662,24073,Story & Art
109316,45014,Story
109316,45123,Art
110585,47147,Story & Art
110998,4098,Art
110998,11405,Story
111067,47283,Story & Art
111080,47274,Story & Art
111093,50176,Story & Art
112472,31161,Story & Art
112576,15777,Story & Art
112650,47890,Story & Art
113326,29759,Story & Art
113388,6926,Art
113388,15347,Story
113860,48527,Story & Art
115545,52784,Story & Art
115558,52785,Story & Art
117438,2926,Story & Art
117448,2387,Story & Art
117622,13811,Story & Art
117820,50115,Story & Art
118259,51258,Story
118259,51259,Art
118643,37336,Story & Art
119020,23067,Story & Art
119250,56701,Story & Art
120382,39479,Art
120382,49190,Story
121038,4344,Story & Art
121716,5525,Story & Art
122107,36771,Story & Art
122366,56508,Story & Art
123709,7663,Art
123709,51829,Story
124477,54236,Story & Art
124592,17535,Story & Art
124809,12909,Story
124809,19399,Art
125332,2809,Story & Art
125332,56836,Story & Art
125471,2407,Art
125471,51184,Story
125484,50221,Art
125484,50695,Story
126179,3402,Art
126179,11984,Story
126179,12127,Art
126179,17781,Art
126234,3085,Art
126234,51284,Story
126350,3912,Story & Art
126526,3072,Art
126526,3700,Story
126564,39264,Art
126564,44389,Story
126911,10431,Story & Art
127175,54139,Story & Art
127628,53276,Story & Art
127831,52551,Story & Art
128398,53164,Story & Art
128846,23969,Story & Art
128998,54784,Story & Art
129477,51945,Story & Art
129573,52639,Story & Art
129573,52641,Story
130205,2261,Story
130205,52196,Story & Art
131852,54146,Story & Art
133150,53489,Story & Art
133557,43661,Story & Art
133869,30593,Art
133869,30595,Story
133869,42297,Story
133915,16475,Story & Art
133949,29099,Art
133949,54506,Story
134038,18301,Story
134038,24039,Art
134761,53828,Story & Art
136395,20715,Story
136768,3475,Story & Art
137016,56224,Story & Art
137236,59283,Story & Art
138021,25061,Story
138021,54716,Story
138021,54717,Art
140652,37821,Story & Art
141212,15761,Story & Art
141297,28713,Story & Art
141297,58955,Story & Art
141389,50366,Story
141485,38986,Art
141485,52348,Story
141847,8564,Story & Art
142872,56507,Story & Art
143268,22635,Art
143268,42357,Story
146363,62518,Story & Art
146442,53547,Story & Art
147335,54452,Story & Art
148446,2551,Story & Art
148502,46694,Story & Art
148544,54449,Story & Art
148549,59203,Story & Art
148948,38231,Story & Art
149835,60151,Story & Art
150130,37150,Story & Art
150454,4316,Story & Art
150473,60474,Story & Art
150616,18351,Story & Art
151259,4067,Story & Art
151284,28973,Story & Art
151289,23375,Story & Art
151614,36990,Story & Art
151762,61817,Story & Art
152681,65320,Story
152681,65322,Art
152749,17293,Story & Art
152750,17293,Story & Art
152997,61624,Story & Art
153037,18635,Story
153415,3478,Story & Art
154024,62476,Story & Art
154150,63085,Story & Art
154236,27023,Story & Art
155063,49553,Story
155063,63730,Art
155164,63773,Story & Art
155223,5807,Story & Art
155595,64079,Art
155595,64080,Story
155630,64048,Story & Art
155958,65667,Story
155958,65668,Art
155981,64222,Story & Art
156075,64299,Story & Art
156112,44684,Story
156112,51783,Art
156171,52661,Story & Art
156319,64429,Story & Art
156423,26027,Art
156423,49864,Story
156916,39921,Story & Art
157036,13137,Art
157036,25969,Story
157392,27607,Story & Art
157589,11009,Story & Art
157589,33499,Story & Art
157589,53623,Story & Art
157589,55481,Story
157741,65159,Story & Art
158068,65284,Story & Art
158265,40807,Story
158265,65399,Art
158355,65464,Story & Art
159122,25229,Art
159122,61510,Story
159255,56103,Story
159255,66003,Art
159268,66017,Art
159268,66022,Story
159644,66252,Story & Art
160751,48237,Story & Art
105953,8511,Story & Art
99234,53208,Story & Art
109754,16229,Story & Art
61977,24117,Story & Art
65721,7622,Story
65721,29351,Art
79537,34887,Story & Art
92896,31729,Story & Art
95239,16947,Story & Art
100198,37460,Story
100198,41778,Art
105838,44469,Art
105838,44679,Story
114884,3012,Story & Art
148825,56776,Story & Art
153938,66623,Story & Art
8004,5463,Story & Art
8940,4177,Story & Art
14723,7586,Story & Art
16467,8884,Story & Art
18430,9949,Story & Art
19824,10458,Story & Art
20803,5709,Story & Art
20826,10743,Story
20827,10743,Story
21355,3125,Story & Art
21412,2717,Story
22583,4280,Story & Art
24118,10793,Story & Art
24133,10793,Story & Art
24888,2110,Story & Art
25392,12337,Story & Art
27379,12955,Art
27379,12957,Story
45029,19557,Story & Art
50979,14971,Story
54993,3492,Story & Art
55865,2395,Story & Art
56153,10737,Art
56153,24171,Story
58437,5194,Story
58437,6705,Art
63609,25013,Story
63609,27893,Art
63867,27675,Art
63867,28009,Story
63995,25825,Story
63995,28069,Art
64101,24331,Story
64101,28117,Art
64415,28187,Story
64415,28195,Art
65837,12370,Story
65837,28727,Art
66557,17881,Art
66557,26931,Story
68859,28659,Story
68859,30019,Art
68929,28561,Story
68929,30165,Art
69767,30159,Story
69767,30491,Story
69767,30493,Art
72019,3329,Art
72019,31901,Story
73027,2127,Story & Art
73211,32143,Story & Art
74371,32387,Story
74371,32571,Art
74715,30991,Story
74715,30993,Art
74715,32645,Story
75211,32877,Story & Art
75817,32997,Art
75817,33007,Story
75979,19063,Art
75979,25181,Story
76685,11563,Art
76685,30443,Story
76685,32645,Story
77093,2643,Story & Art
77557,2987,Story & Art
78661,29985,Story
78661,33947,Story
78661,33949,Art
78665,29985,Story
78665,33943,Art
78665,33947,Story
79571,34887,Story & Art
80229,34477,Story
80229,34479,Art
83037,6521,Story & Art
83237,19063,Art
83237,35659,Story
83309,28305,Art
83309,35693,Story
83309,35695,Story
83557,35851,Story
83557,35853,Art
85953,33919,Art
85953,36716,Story
86136,19111,Story
86136,19113,Art
86137,7067,Art
86137,25321,Story
86404,36902,Story & Art
86617,6577,Story & Art
86641,6577,Story & Art
87086,11664,Story & Art
87101,11664,Story & Art
87117,37224,Story & Art
87131,10583,Story & Art
87186,5715,Story & Art
87748,3284,Art
87748,37368,Story
87784,3284,Art
87784,37462,Story
87789,3284,Art
87789,37460,Story
87791,3284,Art
87791,36145,Story
87794,3284,Art
87794,11999,Story
88361,10740,Art
88361,37926,Story
88966,25811,Story & Art
90147,6636,Art
90147,29305,Story
90193,2168,Story
90193,38241,Art
90193,38242,Art
90524,2010,Art
90524,26225,Story
90814,19339,Art
90814,26911,Story
91126,38481,Story
91126,38483,Art
91569,2040,Art
91569,38107,Story
91786,3104,Art
91786,11652,Story
91848,7456,Art
91848,38617,Story
92172,23321,Story
92172,38710,Art
92309,38744,Story & Art
92415,3461,Story & Art
92604,17893,Art
92604,20436,Story
92946,15757,Story & Art
93118,39145,Story & Art
93188,32319,Story
93188,32673,Story
93188,39171,Art
93400,25919,Art
93400,37753,Story
94062,39527,Story & Art
94243,27677,Art
94243,39561,Story
95158,27035,Story
95158,33447,Art
95258,37102,Art
95258,41616,Story
95284,16947,Story & Art
95405,11552,Story & Art
95411,25133,Story & Art
95554,19665,Story & Art
95617,5857,Story & Art
95645,34667,Art
95645,39853,Story
95729,26673,Story
95729,39854,Art
95867,28147,Story
95867,28151,Art
96174,24197,Story
96174,43404,Art
97167,7901,Art
97167,51296,Story
97240,27265,Story
97240,40681,Art
97424,30423,Story
